dr_no,date_occ,date_rptd,time_occ,area_name,latitude,longitude,rpt_dist_no,mocodes,vict_age,vict_sex,vict_descent,premis_cd,location,cross_street,TMAX,TMIN,PRCP
220122388,2022-10-13,2022-10-13,09:36,downtown,34.0423,-118.263,0182,"{0605,3011,3028,3039,3101,4024,3401,3701,3037,3033}",40,M,White,101,HOPE_ST,11TH_ST,22.8,18.3,0
220122389,2022-10-13,2022-10-13,12:00,downtown,34.0365,-118.2292,0159,"{3011,3028,3034,3101,3401,3701,4001,3037,3033,0605}",22,M,Other,101,MESQUIT_ST,JESSE_ST,22.8,18.3,0
220122406,2022-10-12,2022-10-13,22:30,downtown,34.0403,-118.2421,0158,"{0605,3025,4024,3101,3401,3701,3004,3036,3029,3033}",53,M,Hispanic,101,6TH,GLADYS,25.6,18.9,0
220122434,2022-10-14,2022-10-14,07:00,downtown,34.0496,-118.2603,0161,"{3701,3401,0605,3004,3026,3034,3039,3101,4024,3037}",66,F,Other,101,7TH,FIGUEROA,21.1,17.8,0
220122493,2022-10-14,2022-10-15,23:20,downtown,34.0522,-118.2434,0124,"{0605,3004,3026,3038,3101,4001,3401,3701,3036,3033}",46,M,Hispanic,101,1ST_ST,MAIN_ST,21.1,17.8,0
220122608,2022-10-15,2022-10-17,23:30,downtown,34.033,-118.2615,0195,"{0605,3004,3033,3034,3036,4024,3101,3401,3701,3025}",25,M,Hispanic,101,LOS_ANGELES_ST,15TH_ST,21.7,17.2,0.5
220122624,2022-10-17,2022-10-17,08:40,downtown,34.0344,-118.2714,0191,"{0605,3011,3028,3034,3037,3103,4024,3101,3401,3701}",99,M,Other,101,FIGUEROA,WASHINGTON,25,14.4,0
220122641,2022-10-17,2022-10-18,21:00,downtown,34.0636,-118.2474,0111,"{3401,3701,0605,3004,3028,3033,3034,3037,3101,4024}",67,M,Hispanic,101,SUNSET,FIGUEROA,25,14.4,0
220122678,2022-10-01,2022-10-01,13:52,downtown,34.0385,-118.2491,0176,"{0605,3030,4024}",34,M,Hispanic,101,S_SAN_PEDRO_ST,E_8TH_ST,23.9,18.3,0
220122696,2022-10-18,2022-10-18,12:20,downtown,34.0473,-118.2462,0135,"{0605,3004,3028,3033,3034,3037,3101,4024,3401,3701}",99,M,Other,101,LOS_ANGELES,4TH,30,15.6,0
220122709,2022-10-18,2022-10-18,08:15,downtown,34.0439,-118.2709,0181,"{0605,3004,4024,3028,3101,3401,3701,3037,3030,3033}",26,M,Hispanic,101,LA_LIVE,12TH,30,15.6,0
220122726,2022-10-18,2022-10-18,14:40,downtown,34.0423,-118.2718,0191,"{0605,3024,4024,3101,3401,3701,3004,3037,3033,3035}",22,F,White,101,PICO_BL,LA_LIVE,30,15.6,0
220122735,2022-10-18,2022-10-18,18:45,downtown,34.0492,-118.2391,0128,"{0605,3003,3024,3033,3035,3101,4024,3401,3701,3036}",59,M,Japanese,101,1ST_ST,CENTRAL_AV,30,15.6,0
220122736,2022-10-18,2022-10-18,20:00,downtown,34.0493,-118.2417,0128,"{0605,4024,3004,3028,3101,3401,3701,3037,3033,3039}",52,M,White,101,2ND,LOS_ANGELES,30,15.6,0
220122747,2022-10-14,2022-10-19,09:05,downtown,34.0561,-118.2375,0119,"{0605,4024}",53,M,Hispanic,101,unknown,unknown,21.1,17.8,0
220122747,2022-10-14,2022-10-19,09:05,downtown,34.0561,-118.2375,0119,"{0605,4024}",53,M,Hispanic,101,,,21.1,17.8,0
220122782,2022-10-19,2022-10-19,08:00,downtown,34.0516,-118.2561,0142,"{3101,3401,3701,3036,3033,0605,3004,3028,3030,4001}",44,F,Hispanic,101,5TH_ST,FLOWER_ST,33.9,17.8,0
220122792,2022-10-19,2022-10-20,23:45,downtown,34.0627,-118.2463,0111,"{0605,3008,3101,3025,3029,3033,3036,4024,3401,3701}",28,M,Hispanic,101,CESAR_E_CHAVEZ_AV,FIGUEROA_ST,33.9,17.8,0
220122794,2022-10-19,2022-10-20,19:20,downtown,34.0459,-118.2579,0162,"{0605,3011,3028,3030,3101,4001,3401,3701,3036,3102}",25,M,Other,108,GRAND,8TH,33.9,17.8,0
220122825,2022-10-20,2022-10-20,11:35,downtown,34.0462,-118.263,0171,"{0605,3028,3030,3033,3037,3101,4001,3401,3701,3004}",33,M,Hispanic,101,FIGUEROA_ST,9TH_ST,31.1,19.4,0
220122878,2022-10-20,2022-10-20,17:00,downtown,34.0566,-118.2318,0119,"{0605,3004,3028,3033,3037,3101,4024,3401,3701,3034}",30,M,Hispanic,101,CESAR_E_CHAVEZ,VIGNES_ST,31.1,19.4,0
220122879,2022-10-20,2022-10-20,15:35,downtown,34.0606,-118.2439,0111,"{3004,3028,3034,3101,4024,0605,3401,3701,3037,3033}",99,M,Other,101,CESAR_E_CHAVEZ_AV,GRAND_AV,31.1,19.4,0
220122957,2022-10-22,2022-10-22,01:15,downtown,34.0566,-118.2531,0132,"{0605,3004,3028,4001,3030,3033,3036,3101,3401,3701}",31,M,Hispanic,101,FIGUEROA_ST,2ND_ST,21.1,16.1,0
220123016,2022-10-22,2022-10-23,22:00,downtown,34.0466,-118.259,0162,"{0605,3004,3026,3029,3033,3037,3101,4024,3401,3701}",39,M,White,101,HOPE_ST,8TH_ST,21.1,16.1,0
220123048,2022-10-23,2022-10-23,06:50,downtown,34.0551,-118.2545,0132,"{0605,3101,3401,3701,4024,3011,3037,3034,3028,3033}",41,F,Black,101,FIGUEROA_ST,3RD_ST,22.2,13.3,0
220123054,2022-10-23,2022-10-23,12:00,downtown,34.0495,-118.2459,0135,"{0605,4024}",38,M,Other,101,MAIN_ST,3RD_ST,22.2,13.3,0
220123054,2022-10-23,2022-10-23,12:00,downtown,34.0495,-118.2459,0135,"{0605,4024}",,M,Other,101,MAIN_ST,3RD_ST,22.2,13.3,0
220123057,2022-10-22,2022-10-23,02:55,downtown,34.0487,-118.2627,0161,"{0605,3011,3028,3033,3034,3101,3401,3701,4001,3037}",38,M,Other,101,8TH_ST,FRANCISCO_ST,21.1,16.1,0
220123057,2022-10-22,2022-10-23,02:55,downtown,34.0487,-118.2627,0161,"{0605,3011,3028,3033,3034,3101,3401,3701,4001,3037}",,M,Other,101,8TH_ST,FRANCISCO_ST,21.1,16.1,0
220123109,2022-10-24,2022-10-24,11:55,downtown,34.0396,-118.259,0185,"{3401,3701,0605,3004,3026,3033,3034,3036,3101,4024}",45,M,Hispanic,101,BROADWAY,OLYMPIC_BL,23.9,11.7,0
220123123,2022-10-23,2022-10-24,09:30,downtown,34.0601,-118.2502,0121,"{0605,3101,3401,3701,4024,3004,3036,3034,3028,3033}",62,M,Hispanic,101,N_BROADWAY,ALISO_ST,22.2,13.3,0
220123146,2022-10-24,2022-10-24,16:30,downtown,34.0509,-118.2606,0151,"{3101,3401,3701,3036,3033,0605,3004,3028,3034,4024}",25,F,Hispanic,101,WILSHIRE_BL,FIGUEROA_ST,23.9,11.7,0
220123150,2022-10-24,2022-10-24,13:40,downtown,34.051,-118.248,0134,"{3401,3701,0605,3004,3028,3033,3034,3037,3101,4024}",66,M,White,101,W_3RD,BROADWAY,23.9,11.7,0
220123157,2022-10-24,2022-10-24,03:30,downtown,34.0338,-118.2708,0192,"{0605,3401,3701,4001,3037,3034,3033,3011,3028,3101}",22,M,Other,101,WASHINGTON_BL,FLOWER_ST,23.9,11.7,0
220123158,2022-10-24,2022-10-24,15:20,downtown,34.0534,-118.2409,0112,"{3401,3701,0605,3004,3028,3033,3034,3037,3101,4024}",43,M,White,101,TEMPLE,LOS_ANGELES,23.9,11.7,0
220123160,2022-10-24,2022-10-25,20:00,downtown,34.0401,-118.2669,0182,"{3401,3701,3036,0605,3004,3026,3035,3033,3101,4001}",28,M,Black,101,FLOWER,PICO,23.9,11.7,0
220123177,2022-10-21,2022-10-25,18:05,downtown,34.0442,-118.2439,0156,"{0605,4024}",38,M,Other,101,5TH,SAN_PEDRO,25.6,18.3,0
220123177,2022-10-21,2022-10-25,18:05,downtown,34.0442,-118.2439,0156,"{0605,4024}",,M,Other,101,5TH,SAN_PEDRO,25.6,18.3,0
220123202,2022-10-25,2022-10-25,04:00,downtown,34.0376,-118.2593,0185,"{0605,3011,3028,3030,3032,3035,3037,3101,4001}",21,M,Other,101,MAIN_ST,12TH_ST,24.4,11.7,0
220123221,2022-08-20,2022-10-26,17:45,downtown,34.064,-118.2375,0111,"{0605,4024}",38,M,Other,101,BROADWAY,COLLEGE,27.8,18.9,0
220123221,2022-08-20,2022-10-26,17:45,downtown,34.064,-118.2375,0111,"{0605,4024}",,M,Other,101,BROADWAY,COLLEGE,27.8,18.9,0
220123248,2022-10-26,2022-10-26,05:00,downtown,34.0385,-118.2305,0159,"{0605,3027,3033,3035,3036,3101,4024,3008,3401,3701}",35,M,Hispanic,101,6TH,MATEO,22.2,12.2,0
220123252,2022-10-24,2022-10-26,15:25,downtown,34.0377,-118.2622,0182,"{0605,3101,3401,3701,4024,3004,3037,3029,3026,3033}",54,M,Black,101,HILL_ST,PICO_BL,23.9,11.7,0
220123285,2022-10-26,2022-10-26,13:50,downtown,34.0445,-118.2523,0174,"{0605,3028,3034,3101,4024,3401,3701,3004,3037,3033}",99,M,Other,101,7TH_ST,SPRING_ST,22.2,12.2,0
220123290,2022-10-27,2022-10-27,01:45,downtown,34.0398,-118.2677,0192,"{3401,3701,0605,3004,3026,3033,3034,3036,3101,4024}",33,M,Hispanic,101,CAMERON,LEBANON,23.9,12.8,0
220123301,2022-10-22,2022-10-27,13:30,downtown,34.0401,-118.2533,0185,"{0605,4024}",42,M,Other,101,unknown,unknown,21.1,16.1,0
220123301,2022-10-22,2022-10-27,13:30,downtown,34.0401,-118.2533,0185,"{0605,4024}",42,M,Other,101,,,21.1,16.1,0
220123327,2022-10-27,2022-10-28,21:48,downtown,34.0466,-118.259,0162,"{3004,3026,3038,3101,4024,3401,3701,3037,3033,0605}",48,F,Black,101,8TH_ST,HOPE_ST,23.9,12.8,0
220123328,2022-10-28,2022-10-28,01:10,downtown,34.0423,-118.2595,0182,"{3401,3701,3004,0605,3026,3033,3034,3036,3101,4024}",29,M,Black,101,OLYMPIC_BL,OLIVE_ST,23.9,12.2,0
220123351,2022-10-25,2022-10-28,12:15,downtown,34.0473,-118.2566,0152,"{3101,3401,3701,3037,3034,3033,0605,3025,3004,4024}",41,M,Other,101,7TH,GRAND,24.4,11.7,0
220123361,2022-10-28,2022-10-28,13:00,downtown,34.0659,-118.2429,0101,"{3101,3401,3701,3036,3029,3033,0605,4024,3004,3025}",65,M,Hispanic,101,W_COLLEGE_ST,CHAVEZ_RAVINE_PL,23.9,12.2,0
220123385,2022-10-29,2022-10-29,01:20,downtown,34.0446,-118.2643,0171,"{3401,3701,0605,3004,3026,3033,3036,3029,3101,4024}",28,M,White,101,FIGUEROA,OLYMPIC,23.9,11.7,0
220123418,2022-10-29,2022-10-29,12:38,downtown,34.0466,-118.252,0153,"{3401,3701,0605,3006,3028,3034,3037,3101,3103,4024}",30,F,Other Asian,101,BROADWAY,6TH_ST,23.9,11.7,0
220123448,2022-10-29,2022-10-29,12:45,downtown,34.049,-118.2381,0128,"{3101,3401,3701,3036,3034,3033,0605,4024,3004,3028}",38,M,Hispanic,101,ALAMEDA,1ST,23.9,11.7,0
220123448,2022-10-29,2022-10-29,12:45,downtown,34.049,-118.2381,0128,"{3101,3401,3701,3036,3034,3033,0605,4024,3004,3028}",,M,Hispanic,101,ALAMEDA,1ST,23.9,11.7,0
220123460,2022-10-29,2022-10-29,15:00,downtown,34.0335,-118.2619,0195,"{3401,3701,3036,0605,3011,3028,3030,3033,3035,3101}",42,M,Black,101,OLYMPIC,MAPLE,23.9,11.7,0
220123461,2022-10-29,2022-10-29,17:33,downtown,34.033,-118.2615,0195,"{3401,3701,3004,0605,3025,3033,3034,3037,3101,4024}",18,F,Black,101,LOS_ANGELES,15TH,23.9,11.7,0
220123464,2022-10-30,2022-10-30,02:15,downtown,34.0417,-118.2584,0185,"{0605,3004,3028,3033,3035,3037,3101,4001,3401,3701}",25,M,Hispanic,101,OLYMPIC,HILL,25.6,11.7,0
220123517,2022-10-30,2022-10-30,16:05,downtown,34.0337,-118.2665,0192,"{3004,3026,3029,3101,4024,0605,3401,3701,3037,3034}",18,M,Hispanic,101,18TH_ST,OLIVE,25.6,11.7,0
220123560,2022-10-31,2022-10-31,11:30,downtown,34.0551,-118.2429,0123,"{3401,3701,3001,3102,3011,0605,3028,3034,3037,3101}",30,M,Hispanic,101,TEMPLE,SPRING,24.4,11.7,0
220123611,2022-11-01,2022-11-01,07:10,downtown,34.0423,-118.2453,0156,"{0605,3003,3026,3033,3035,3037,3101,4024,3401,3701}",60,M,Black,101,6TH,SAN_JULIAN,21.7,15,0.3
220123617,2022-11-01,2022-11-01,12:30,downtown,34.0615,-118.2412,0111,"{0605,4024}",21,M,Hispanic,101,110_FY,SUNSET_BL,21.7,15,0.3
220123641,2022-11-01,2022-11-02,18:15,downtown,34.0473,-118.2531,0153,"{3401,3701,3037,4001,0605,3003,3025,3029,3033,3101}",23,F,Chinese,101,HILL_ST,6TH_ST,21.7,15,0.3
220123655,2022-11-02,2022-11-02,04:05,downtown,34.0578,-118.2359,0119,"{0605,3004,3026,3033,3035,3036,3101,4024,3401,3701}",29,F,Hispanic,101,CESAR_E_CHAVEZ_AV,ALAMEDA_ST,19.4,11.7,2.8
220123667,2022-11-02,2022-11-02,05:40,downtown,34.0565,-118.2411,0111,"{3401,3701,3034,0605,3004,3028,3033,3036,3101,4024}",29,M,Hispanic,101,unknown,unknown,19.4,11.7,2.8
220123667,2022-11-02,2022-11-02,05:40,downtown,34.0565,-118.2411,0111,"{3401,3701,3034,0605,3004,3028,3033,3036,3101,4024}",29,M,Hispanic,101,,,19.4,11.7,2.8
220123677,2022-11-02,2022-11-02,10:55,downtown,34.0499,-118.2524,0142,"{3401,3701,0605,3003,3025,3030,3033,3037,3101,4024}",94,M,Other Asian,101,OLIVE_ST,4TH_ST,19.4,11.7,2.8
220123678,2022-11-02,2022-11-02,05:00,downtown,34.0495,-118.2459,0135,"{0605,3030,3034,3037,3101,4024,3401,3701,3004}",40,M,Hispanic,101,MAIN,3RD,19.4,11.7,2.8
220123681,2022-10-29,2022-11-02,02:00,downtown,34.0476,-118.2477,0144,"{3401,3701,3004,0605,3026,3029,3033,3037,3101,4024}",26,M,Hispanic,101,MAIN_ST,WINSTON_ST,23.9,11.7,0
220123688,2022-11-02,2022-11-02,01:00,downtown,34.0685,-118.246,0101,"{0605,3028,3030,3037,3101,4001,3401,3701,3001,3102}",38,M,Hispanic,101,SOTELLO,SPRING,19.4,11.7,2.8
220123688,2022-11-02,2022-11-02,01:00,downtown,34.0685,-118.246,0101,"{0605,3028,3030,3037,3101,4001,3401,3701,3001,3102}",,M,Hispanic,101,SOTELLO,SPRING,19.4,11.7,2.8
220123707,2022-11-02,2022-11-03,20:55,downtown,34.0358,-118.2594,0185,"{0605,3004,3025,3033,3034,3036,3101,4024,3401,3701}",22,F,Hispanic,101,LOS_ANGELES,PICO,19.4,11.7,2.8
220123710,2022-10-31,2022-11-03,18:45,downtown,34.0446,-118.2643,0171,"{0605,3101,3401,3701,4001,3004,3037,3029,3026,3033}",57,M,White,101,FIGUEROA,OLYMPIC,24.4,11.7,0
220123736,2022-11-03,2022-11-03,10:25,downtown,34.0445,-118.2558,0163,"{3401,3701,0605,3011,3028,3033,3034,3037,3101,4024}",71,M,White,101,HILL_ST,8TH_ST,18.3,9.4,0
220123794,2022-11-03,2022-11-03,18:15,downtown,34.0423,-118.2595,0182,"{0605,3025,3029,3033,3101,4024,3401,3701,3037,3064}",25,F,Chinese,101,OLIVE_ST,OLYMPIC_BL,18.3,9.4,0
220123846,2022-11-04,2022-11-04,15:40,downtown,34.0525,-118.2397,0127,"{0605,3004,3028,3034,4024,3101,3401,3701,3033,3037}",56,F,Hispanic,101,TEMPLE_ST,LOS_ANGELES_ST,19.4,8.3,0
220123873,2022-11-04,2022-11-05,14:15,downtown,34.0412,-118.2474,0176,"{3028,3030,3037,3102,4024,0605,3101,3401,3701,3006}",55,M,White,108,7TH,SAN_JULIAN,19.4,8.3,0
220123876,2022-11-05,2022-11-05,09:25,downtown,34.0473,-118.2566,0152,"{0605,3008,3026,3029,3036,3101,4024,3401,3701,3033}",33,M,Hispanic,101,7TH,GRAND,20.6,8.9,0
220123877,2022-11-03,2022-11-05,12:15,downtown,34.0673,-118.2354,0105,"{0605,3101,3401,3701,4024,3037,3033,3004,3026,3034}",32,M,Other Asian,101,N_BROADWAY,COTTAGE_HOME_ST,18.3,9.4,0
220123957,2022-11-06,2022-11-06,15:35,downtown,34.048,-118.2438,0138,"{0605,3004,3026,3029,3033,3101,3401,3701,4001,3037}",49,M,Hispanic,101,3RD_ST,WALL_ST,20.6,10.6,0
220123966,2022-11-06,2022-11-06,15:40,downtown,34.0383,-118.254,0185,"{0605,3004,3028,3030,3033,3037,3101,3401,3701,4001}",43,M,Hispanic,101,OLYMPIC_BL,MAPLE_AV,20.6,10.6,0
220123967,2022-11-05,2022-11-06,22:00,downtown,34.0499,-118.2615,0151,"{0605,3003,3025,3029,3033,3036,3101,4024,3401,3701}",66,M,White,101,FRANCISCO_ST,7TH_ST,20.6,8.9,0
220123999,2022-11-07,2022-11-07,09:41,downtown,34.0423,-118.2561,0163,"{3401,3701,0605,3004,3028,3033,3034,3037,3101,4024}",99,M,Other,101,9TH,MAIN,17.8,12.8,3.8
220124001,2022-11-07,2022-11-07,09:15,downtown,34.0581,-118.2371,0111,"{3401,3701,0605,3004,3028,3033,3034,3036,3101,4024}",37,M,White,101,CESAR_E_CHAVEZ_AV,ALAMEDA_ST,17.8,12.8,3.8
220124007,2022-11-07,2022-11-07,00:26,downtown,34.0486,-118.2571,0152,"{0605,3011,3028,3030,3037,3101,3401,3701,3103,4001}",39,F,Hispanic,108,WILSHIRE_BL,GRAND_AV,17.8,12.8,3.8
220124049,2022-11-08,2022-11-08,09:00,downtown,34.0577,-118.2318,0119,"{0605,4024}",31,M,White,101,CESAR_E_CHAVEZ_AV,KELLER_ST,18.9,10.6,43.4
220124075,2022-11-08,2022-11-08,09:34,downtown,34.0541,-118.2417,0112,"{3401,3701,3033,0605,3011,3028,3034,3037,3101,4024}",99,M,Other,101,MAIN,TEMPLE,18.9,10.6,43.4
220124110,2022-11-08,2022-11-09,21:30,downtown,34.0568,-118.2426,0112,"{0605,3004,3028,3033,3034,3036,3101,4024,3401,3701}",52,M,Chinese,101,ALISO_ST,BROADWAY,18.9,10.6,43.4
220124225,2022-11-10,2022-11-10,09:20,downtown,34.0584,-118.2513,0121,"{0605,3004,3026,3029,3033,3101,4024,3401,3701,3037}",38,M,Hispanic,101,FIGUEROA,DIAMOND,21.1,7.8,0
220124227,2022-11-09,2022-11-10,23:30,downtown,34.035,-118.2671,0192,"{3011,3028,0605,3101,3401,3701,4001,3037,3034,3030}",22,M,Other,101,17TH_ST,GRAND,18.3,10,0
220124288,2022-11-11,2022-11-11,17:25,downtown,34.0659,-118.2293,0118,"{3003,3024,3037,3101,4024,0605,3401,3701,1218,3033}",47,M,Hispanic,101,N_MAIN_ST,SOTELLO_ST,21.7,8.9,0
220124289,2022-11-11,2022-11-11,18:55,downtown,34.0525,-118.2397,0127,"{0605,3028,3034,4024,3101,3401,3701,3037,3033,3104}",38,M,White,101,TEMPLE_ST,LOS_ANGELES_ST,21.7,8.9,0
220124292,2022-11-11,2022-11-12,19:44,downtown,34.0472,-118.2381,0128,"{0605,3004,3028,3039,3101,4001,3401,3701,3033}",51,F,Hispanic,101,2ND_ST,ALAMEDA_ST,21.7,8.9,0
220124328,2022-11-12,2022-11-13,21:20,downtown,34.0591,-118.2412,0111,"{3034,3039,0605,3101,3401,3701,4001,3004,3036,3028}",38,Unknown,Hispanic,101,HILL_ST,CESAR_E_CHAVEZ_AV,21.7,9.4,0
220124328,2022-11-12,2022-11-13,21:20,downtown,34.0591,-118.2412,0111,"{3034,3039,0605,3101,3401,3701,4001,3004,3036,3028}",,Unknown,Hispanic,101,HILL_ST,CESAR_E_CHAVEZ_AV,21.7,9.4,0
220124394,2022-11-09,2022-11-10,17:50,downtown,34.0401,-118.2533,0185,"{0605,3030,4024}",29,F,Black,101,unknown,unknown,18.3,10,0
220124394,2022-11-09,2022-11-10,17:50,downtown,34.0401,-118.2533,0185,"{0605,3030,4024}",29,F,Black,101,,,18.3,10,0
220124421,2022-11-01,2022-11-02,07:25,downtown,34.0371,-118.2672,0192,"{0605,3030,4024}",52,M,White,101,unknown,unknown,21.7,15,0.3
220124421,2022-11-01,2022-11-02,07:25,downtown,34.0371,-118.2672,0192,"{0605,3030,4024}",52,M,White,101,,,21.7,15,0.3
220124475,2022-11-14,2022-11-14,18:15,downtown,34.0395,-118.2527,0185,"{0605,3003,3024,3033,3035,3037,3101,4024}",40,F,Other,101,9TH,MAPLE,21.1,8.3,0
220124477,2022-11-14,2022-11-14,21:40,downtown,34.0378,-118.2561,0185,"{0605,3011,3033,3034,3037,3101,4024,3401,3701,3026}",99,M,Other,101,SANTEE,11TH,21.1,8.3,0
220124487,2022-11-14,2022-11-15,17:00,downtown,34.0395,-118.2405,0158,"{0605,4024}",29,M,Hispanic,101,SAN_PEDRO_ST,6TH_ST,21.1,8.3,0
220124505,2022-11-14,2022-11-15,10:20,downtown,34.0438,-118.2397,0138,"{0605,3101,3401,3701,4024,3064,3037,3029,3025,3033}",52,F,White,101,CENTRAL_AV,4TH_ST,21.1,8.3,0
220124506,2022-11-15,2022-11-15,10:45,downtown,34.0631,-118.2307,0118,"{0605,4024,3004,3101,3401,3701,3037,3034,3025,3033}",53,M,Black,101,CARDINAL,ELMYRA,22.8,9.4,0
220124507,2022-11-14,2022-11-15,09:00,downtown,34.0527,-118.2398,0127,"{0605,3101,3401,3701,4024,3004,3037,3034,3028,3033}",58,M,Hispanic,101,JUDGE_JOHN_A_ST,1ST_ST,21.1,8.3,0
220124508,2022-11-15,2022-11-15,10:30,downtown,34.0453,-118.2443,0147,"{0605,3006,3028,4024,3101,3401,3701,3037,3034,3033}",28,M,Black,101,SAN_JULIAN,5TH,22.8,9.4,0
220124560,2022-11-16,2022-11-16,10:25,downtown,34.0363,-118.2672,0192,"{3401,3701,0605,3004,3028,3033,3034,3037,3101,4024}",99,M,Other,101,9TH,MAIN,24.4,8.3,0
220124581,2022-11-15,2022-11-17,19:35,downtown,34.0327,-118.2647,0195,"{0605,3101,3401,3701,4001,3037,3029,3026,3033,3035}",36,M,Hispanic,101,BROADWAY,18TH_ST,22.8,9.4,0
220124588,2022-11-14,2022-11-17,08:50,downtown,34.0407,-118.2541,0174,"{0605,3101,3401,3701,4024,3004,3036,3034,3028,3033}",38,M,Other,101,LOS_ANGELES,9TH_ST,21.1,8.3,0
220124588,2022-11-14,2022-11-17,08:50,downtown,34.0407,-118.2541,0174,"{0605,3101,3401,3701,4024,3004,3036,3034,3028,3033}",,M,Other,101,LOS_ANGELES,9TH_ST,21.1,8.3,0
220124599,2022-11-17,2022-11-17,08:00,downtown,34.0584,-118.2526,0121,"{4024,3004,3028,3033,3034,3037,3101,0605,3401,3701}",61,M,Hispanic,101,FREMONT,DIAMOND,24.4,8.3,0
220124605,2022-11-17,2022-11-17,11:25,downtown,34.0378,-118.2561,0185,"{0605,3101,3401,3701,4004,3004,3037,3033,3028,3030}",22,M,Other,101,SANTEE_ST,11TH_ST,24.4,8.3,0
220124669,2022-11-18,2022-11-18,16:45,downtown,34.0385,-118.2305,0159,"{0605,3401,3701,3033,3035,3004,3024,3036,3101,4024}",40,F,Hispanic,101,6TH_ST,MATEO_ST,21.7,8.3,0
220124672,2022-11-18,2022-11-18,15:15,downtown,34.0321,-118.2667,0195,"{3401,3701,3037,0605,3004,3026,3034,3029,3101,4024}",46,M,Black,101,WASHINGTON_BL,HILL_ST,21.7,8.3,0
220124690,2022-11-18,2022-11-19,19:40,downtown,34.0495,-118.2546,0152,"{3035,0605,3025,3033,3036,3064,3101,4024,3401,3701}",26,M,Black,101,GRAND_AV,5TH_ST,21.7,8.3,0
220124693,2022-11-18,2022-11-19,23:40,downtown,34.0437,-118.2582,0162,"{0605,3003,3027,3036,3038,3101,4024,3401,3701,3029}",36,M,White,101,9TH_ST,OLIVE_ST,21.7,8.3,0
220124727,2022-11-19,2022-11-19,18:14,downtown,34.0527,-118.2314,0129,"{3101,0605,3004,3028,3033,3035,3036,4024,3401,3701}",36,M,Hispanic,101,COMMERCIAL,CENTER,24.4,8.3,0
220124748,2022-11-20,2022-11-20,03:40,downtown,34.046,-118.251,0164,"{0605,3101,3401,3701,4001,3011,3037,3034,3025,3033}",43,F,Black,101,SPRING_ST,6TH_ST,26.1,10.6,0
220124813,2022-11-21,2022-11-21,08:29,downtown,34.0461,-118.2475,0145,"{3101,3401,3701,3037,3033,0605,3006,3028,3034,4024}",99,M,White,101,5TH,LOS_ANGELES,24.4,11.7,0
220124863,2022-11-22,2022-11-22,11:35,downtown,34.0439,-118.2479,0165,"{0605,3101,3401,3701,4024,3004,3037,3028,3034,3033}",37,M,Black,101,6TH_ST,MAPLE_ST,24.4,11.1,0
220124871,2022-11-22,2022-11-22,12:55,downtown,34.0351,-118.2386,0159,"{0605,4024}",48,M,White,101,ALAMEDA,7TH,24.4,11.1,0
220125012,2022-11-22,2022-11-23,12:30,downtown,34.0432,-118.2504,0164,"{0605,3101,3401,3701,4024,3064,3036,3029,3025,3033}",27,F,Hispanic,101,LOS_ANGELES,7TH,24.4,11.1,0
220125038,2022-11-24,2022-11-24,06:15,downtown,34.0408,-118.2428,0157,"{0605,3006,3028,3030,3037,3039,3101,4024,3401,3701}",37,M,Hispanic,101,6TH_ST,TOWNE_AV,25.6,8.3,0
220125063,2022-11-25,2022-11-25,01:24,downtown,34.0322,-118.2637,0195,"{3101,3401,3701,3006,3037,3025,3033,0605,3039,4024}",26,M,Black,101,MAIN_ST,18TH_ST,23.9,8.9,0
220125224,2022-11-26,2022-11-26,17:45,downtown,34.0534,-118.2409,0127,"{0605,4024}",25,M,Hispanic,101,LOS_ANGELES_ST,TEMPLE_ST,22.2,8.3,0
220125241,2022-11-27,2022-11-27,03:15,downtown,34.0375,-118.27,0191,"{0605,3011,3028,3030,3034,4001,3101,3401,3701,3037}",99,Unknown,Hispanic,101,VENICE_BL,E_FIGUEROA,21.7,8.3,0
220125242,2022-11-27,2022-11-27,02:10,downtown,34.0414,-118.2382,0158,"{0605,3004,3025,3029,3101,4024,3401,3701,3037,3033}",52,M,Hispanic,101,ALAMEDA_ST,5TH_ST,21.7,8.3,0
220125268,2022-11-24,2022-11-27,12:10,downtown,34.0369,-118.2583,0185,"{0605,3003,3026,3029,3037,3103,4024}",52,M,Hispanic,101,LOS_ANGELES,12TH_ST,25.6,8.3,0
220125342,2022-11-24,2022-11-28,02:30,downtown,34.0442,-118.2519,0174,"{3025,0605,3101,3401,3701,4024,3064,3037,3029,3033}",31,M,Black,101,7TH_ST,MAIN_ST,25.6,8.3,0
220125399,2022-11-29,2022-11-29,12:30,downtown,34.0444,-118.2628,0182,"{3401,3701,3037,0605,3008,3025,3029,3033,3101,4024}",20,M,Black,101,FLOWER_ST,OLYMPIC_BL,18.3,11.7,0
220125403,2022-11-29,2022-11-29,13:33,downtown,34.0466,-118.259,0162,"{0605,3012,3028,3030,3034,3037,3101,4024,3401,3701}",99,M,Other,101,8TH,HOPE,18.3,11.7,0
220125426,2022-11-29,2022-11-30,22:45,downtown,34.0473,-118.2462,0135,"{0605,3004,3028,3033,3034,3037,3101,4024,3401,3701}",68,F,Black,101,LOS_ANGELES,4TH,18.3,11.7,0
220125448,2022-11-28,2022-11-28,02:40,downtown,34.0329,-118.2631,0195,"{0605,3030,4024}",35,M,White,101,S_MAIN_ST,E_17TH_ST,18.3,13.9,0
